id_cliente,cancelacion,genero,adulto_mayor,pareja,dependientes,meses_antiguedad,servicio_telefonico,multiples_lineas,servicio_internet,seguridad_en_linea,respaldo_en_linea,proteccion_dispositivo,soporte_tecnico,tv_streaming,peliculas_streaming,tipo_contrato,factura_digital,metodo_pago,cargos_mensuales,cargos_totales,cancelacion_binaria,cargos_diarios,total_servicios,etiqueta_adulto_mayor
8590-OHDIW,No,Femenino,0,Si,Si,38,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Cheque enviado por correo,20.3,749.35,0,0.6766666666666666,1,No
8590-YFFQO,No,Masculino,0,Si,No,70,Si,No,DSL,Si,Si,Si,Si,No,No,Dos anos,No,Tarjeta de credito automatica,64.95,4523.25,0,2.165,6,No
8591-NXRCV,No,Femenino,0,No,No,41,Si,Si,DSL,Si,No,Si,Si,No,Si,Mes a mes,Si,Transferencia bancaria automatica,74.65,3090.65,0,2.4883333333333337,7,No
8591-TKMZH,No,Masculino,0,Si,Si,59,Si,Si,Fibra optica,Si,Si,No,Si,Si,Si,Dos anos,Si,Cheque enviado por correo,111.1,6555.2,0,3.703333333333333,8,No
8592-PLTMQ,No,Femenino,0,No,No,64,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Cheque enviado por correo,24.7,1642.75,0,0.8233333333333334,2,No
8593-WHYHV,Si,Masculino,0,No,No,3,Si,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electronico,85.3,264.8,1,2.8433333333333333,4,No
8595-SIZNC,No,Femenino,1,Si,No,22,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Transferencia bancaria automatica,25.6,548.8,0,0.8533333333333334,2,Si
8597-CTXVJ,No,Masculino,0,No,Si,70,Si,Si,DSL,Si,Si,No,Si,No,No,Un ano,No,Transferencia bancaria automatica,64.95,4551.5,0,2.165,6,No
8597-CWYHH,No,Masculino,0,No,No,43,Si,Si,Fibra optica,No,No,No,No,Si,Si,Un ano,No,Cheque enviado por correo,94.35,3921.3,0,3.145,5,No
8601-QACRS,Si,Femenino,0,No,No,5,Si,Si,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque enviado por correo,50.6,249.95,1,1.6866666666666668,3,No
8603-IJWDN,Si,Masculino,0,No,No,1,Si,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electronico,86.6,86.6,1,2.8866666666666663,4,No
8605-ITULD,No,Femenino,0,No,No,1,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,19.55,19.55,0,0.6516666666666667,1,No
8606-CIQUL,No,Masculino,1,Si,Si,72,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos anos,Si,Tarjeta de credito automatica,115.75,8399.15,0,3.8583333333333334,9,Si
8606-OEGQZ,No,Femenino,0,No,Si,18,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Tarjeta de credito automatica,25.3,454.65,0,0.8433333333333334,2,No
8608-OZTLB,No,Masculino,0,Si,Si,38,Si,No,DSL,Si,Si,Si,Si,Si,No,Un ano,No,Cheque electronico,74.05,2802.3,0,2.4683333333333333,7,No
8610-WFCJF,Si,Femenino,0,Si,Si,49,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electronico,95.6,4783.5,1,3.1866666666666665,5,No
8610-ZIKJJ,No,Femenino,0,Si,Si,2,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Cheque enviado por correo,20.3,31.9,0,0.6766666666666666,1,No
8612-GXIDD,No,Masculino,0,Si,Si,12,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,Si,Transferencia bancaria automatica,25.4,313.0,0,0.8466666666666666,2,No
8614-VGMMV,Si,Femenino,0,No,No,15,Si,Si,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,49.1,679.55,1,1.6366666666666667,3,No
8617-ENBDS,No,Masculino,0,No,No,3,Si,No,Fibra optica,No,No,Si,No,No,No,Mes a mes,Si,Tarjeta de credito automatica,73.6,232.5,0,2.453333333333333,3,No
8619-IJNDK,No,Femenino,0,Si,Si,71,Si,No,DSL,Si,Si,Si,Si,No,No,Dos anos,No,Tarjeta de credito automatica,64.05,4492.9,0,2.135,6,No
8620-RJPZN,No,Femenino,0,No,No,1,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque electronico,20.7,20.7,0,0.69,1,No
8621-MNIHH,Si,Femenino,1,Si,No,34,Si,Si,Fibra optica,No,Si,Si,No,No,Si,Mes a mes,Si,Cheque electronico,94.25,3217.55,1,3.1416666666666666,6,Si
8622-ZLFKO,No,Femenino,0,Si,No,6,Si,Si,Fibra optica,No,Si,No,No,No,Si,Mes a mes,Si,Cheque electronico,90.75,512.25,0,3.025,5,No
8623-TMRBY,Si,Masculino,1,Si,Si,51,Si,Si,Fibra optica,No,Si,Si,No,No,No,Mes a mes,Si,Cheque electronico,84.2,4146.05,1,2.8066666666666666,5,Si
8623-ULFNQ,No,Femenino,1,No,No,26,Si,Si,DSL,No,No,No,Si,No,Si,Mes a mes,Si,Cheque electronico,66.05,1652.4,0,2.2016666666666667,5,Si
8624-GIOUT,Si,Femenino,0,No,No,49,Si,Si,DSL,Si,Si,No,No,No,No,Mes a mes,Si,Tarjeta de credito automatica,59.75,2934.3,1,1.9916666666666667,5,No
8625-AZYZY,Si,Masculino,0,Si,No,24,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,104.65,2542.45,1,3.4883333333333337,7,No
8626-PTQGE,No,Masculino,0,No,No,69,No,Sin servicio telefonico,DSL,Si,Si,No,Si,Si,Si,Dos anos,Si,Transferencia bancaria automatica,60.05,4176.7,0,2.0016666666666665,6,No
8626-XHBIE,No,Masculino,0,No,Si,56,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,Si,Cheque enviado por correo,24.8,1424.2,0,0.8266666666666667,2,No
8627-EHGIP,Si,Masculino,0,No,No,44,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Un ano,Si,Cheque enviado por correo,53.95,2375.4,1,1.7983333333333333,5,No
8627-ZYGSZ,No,Masculino,0,Si,No,47,Si,Si,Fibra optica,No,Si,No,No,No,No,Un ano,Si,Cheque electronico,78.9,3650.35,0,2.6300000000000003,4,No
8628-MFKAX,No,Femenino,1,Si,No,72,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos anos,Si,Tarjeta de credito automatica,116.75,8277.05,0,3.8916666666666666,9,Si
8630-FJLIB,No,Femenino,0,No,No,18,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,69.8,1221.65,0,2.3266666666666667,2,No
8630-QSGXK,No,Masculino,0,Si,No,51,Si,Si,DSL,No,No,No,Si,Si,Si,Dos anos,Si,Transferencia bancaria automatica,75.2,3901.25,0,2.506666666666667,6,No
8631-NBHFZ,Si,Masculino,1,Si,Si,66,Si,Si,DSL,Si,Si,Si,Si,Si,No,Dos anos,No,Tarjeta de credito automatica,79.4,5154.6,1,2.646666666666667,8,Si
8631-WUXGY,No,Femenino,0,No,Si,46,Si,No,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,99.8,4391.25,0,3.3266666666666667,6,No
8631-XVRZL,No,Masculino,0,No,No,9,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,Si,Cheque enviado por correo,20.15,163.7,0,0.6716666666666666,1,No
8634-CILSZ,Si,Masculino,0,No,No,69,Si,Si,Fibra optica,No,Si,No,Si,Si,Si,Un ano,Si,Transferencia bancaria automatica,104.7,7220.35,1,3.49,7,No
8634-MPHTR,Si,Masculino,1,Si,No,47,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electronico,100.05,4871.05,1,3.335,6,Si
8637-XJIVR,Si,Femenino,0,No,No,12,Si,Si,Fibra optica,Si,No,No,No,No,No,Mes a mes,Si,Cheque electronico,78.95,927.35,1,2.631666666666667,4,No
8639-NHQEI,No,Femenino,0,Si,Si,72,Si,Si,Fibra optica,Si,Si,No,No,Si,No,Dos anos,Si,Transferencia bancaria automatica,95.9,6954.15,0,3.1966666666666668,6,No
8640-SDGKB,Si,Masculino,0,No,No,4,Si,No,DSL,No,No,Si,Si,Si,Si,Mes a mes,Si,Cheque electronico,74.4,299.7,1,2.48,6,No
8642-GVWRF,Si,Femenino,0,Si,No,2,Si,No,Fibra optica,No,Si,Si,No,No,No,Mes a mes,No,Transferencia bancaria automatica,79.7,165.0,1,2.6566666666666667,4,No
8644-XLFBW,Si,Masculino,1,No,No,1,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,71.65,71.65,1,2.3883333333333336,2,Si
8644-XYTSV,No,Masculino,0,Si,No,42,No,Sin servicio telefonico,DSL,Si,No,No,No,Si,No,Mes a mes,Si,Transferencia bancaria automatica,40.15,1626.05,0,1.3383333333333334,3,No
8645-KOMJQ,No,Masculino,0,Si,Si,69,Si,Si,DSL,No,Si,Si,Si,Si,Si,Dos anos,Si,Transferencia bancaria automatica,81.95,5601.4,0,2.731666666666667,8,No
8645-KWHJO,No,Masculino,0,No,No,14,No,Sin servicio telefonico,DSL,No,No,Si,Si,Si,Si,Mes a mes,Si,Cheque electronico,55.0,771.95,0,1.8333333333333333,5,No
8646-JCOMS,No,Femenino,0,Si,No,66,Si,Si,Fibra optica,No,Si,Si,Si,No,No,Un ano,Si,Transferencia bancaria automatica,90.55,6130.95,0,3.018333333333333,6,No
8647-SDTWQ,No,Masculino,0,Si,Si,57,Si,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,74.3,4018.35,0,2.4766666666666666,3,No
8648-PFRMP,No,Femenino,1,No,No,14,No,Sin servicio telefonico,DSL,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electronico,46.35,672.7,0,1.5450000000000002,3,Si
8650-RHRKE,Si,Masculino,0,No,No,4,No,Sin servicio telefonico,DSL,No,No,Si,No,No,No,Mes a mes,Si,Cheque electronico,29.65,118.5,1,0.9883333333333333,2,No
8651-ENBZX,Si,Femenino,1,No,No,60,Si,Si,Fibra optica,No,No,Si,Si,Si,Si,Un ano,Si,Cheque electronico,106.0,6441.4,1,3.533333333333333,7,Si
8652-YHIYU,No,Femenino,0,No,Si,16,Si,Si,Fibra optica,No,No,No,Si,No,No,Un ano,Si,Tarjeta de credito automatica,79.5,1264.2,0,2.65,4,No
8654-DHAOW,No,Femenino,0,No,No,2,Si,Si,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque enviado por correo,54.15,101.65,0,1.805,4,No
8659-HDIYE,No,Femenino,1,No,No,64,Si,Si,DSL,No,Si,Si,Si,No,Si,Mes a mes,No,Tarjeta de credito automatica,74.65,4869.35,0,2.4883333333333337,7,Si
8659-IOOPU,No,Femenino,0,Si,Si,71,Si,Si,Fibra optica,Si,No,Si,Si,No,Si,Dos anos,No,Cheque electronico,100.45,7159.7,0,3.3483333333333336,7,No
8660-BUETV,No,Femenino,0,No,No,3,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque enviado por correo,44.75,148.05,0,1.4916666666666667,2,No
8661-BOYNW,No,Femenino,0,Si,No,72,Si,Si,DSL,Si,No,Si,Si,Si,Si,Dos anos,Si,Tarjeta de credito automatica,84.4,6096.45,0,2.8133333333333335,8,No
8663-UPDGF,No,Femenino,0,No,No,26,Si,Si,DSL,Si,Si,No,No,Si,No,Mes a mes,Si,Transferencia bancaria automatica,69.5,1800.05,0,2.316666666666667,6,No
8665-UTDHZ,Si,Masculino,0,Si,Si,1,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque electronico,30.2,30.2,1,1.0066666666666666,2,No
8668-KNZTI,No,Masculino,0,No,No,52,Si,No,DSL,Si,No,Si,No,No,No,Un ano,No,Cheque electronico,53.75,2790.65,0,1.7916666666666667,4,No
8670-ERCJH,No,Masculino,0,No,No,72,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos anos,No,Transferencia bancaria automatica,113.4,8164.1,0,3.7800000000000002,9,No
8670-MEFCP,No,Femenino,0,Si,Si,36,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos anos,Si,Tarjeta de credito automatica,92.9,3379.25,0,3.0966666666666667,9,No
8671-KKKOS,No,Femenino,0,Si,No,46,No,Sin servicio telefonico,DSL,Si,Si,No,No,Si,No,Mes a mes,No,Cheque electronico,45.55,2062.15,0,1.5183333333333333,4,No
8672-OAUPW,No,Masculino,0,No,Si,51,Si,No,DSL,No,No,No,Si,No,No,Un ano,No,Tarjeta de credito automatica,47.85,2356.75,0,1.595,3,No
8676-OOQEJ,No,Masculino,0,No,No,4,No,Sin servicio telefonico,DSL,No,No,No,Si,No,No,Mes a mes,No,Cheque electronico,30.5,118.4,0,1.0166666666666666,2,No
8676-TRMJS,Si,Masculino,0,No,No,3,Si,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,No,Cheque enviado por correo,75.0,209.1,1,2.5,3,No
8677-HDZEE,No,Femenino,0,No,No,56,Si,Si,Fibra optica,No,Si,No,Si,Si,Si,Mes a mes,Si,Transferencia bancaria automatica,105.45,5916.95,0,3.515,7,No
8679-JOEVF,Si,Femenino,1,No,No,16,Si,No,DSL,No,No,No,Si,Si,No,Mes a mes,No,Cheque electronico,59.4,1023.9,1,1.98,4,Si
8679-LZBMD,No,Masculino,0,Si,No,44,Si,No,Fibra optica,No,No,No,No,Si,Si,Un ano,Si,Transferencia bancaria automatica,90.65,3974.15,0,3.021666666666667,4,No
8680-CGLTP,No,Masculino,0,No,No,29,Si,No,DSL,Si,Si,No,Si,No,No,Un ano,Si,Cheque electronico,58.75,1696.2,0,1.9583333333333333,5,No
8681-ICONS,No,Masculino,0,Si,Si,29,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Cheque enviado por correo,20.65,654.85,0,0.6883333333333332,1,No
8685-WHQPW,Si,Femenino,1,No,No,22,Si,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria automatica,74.4,1692.6,1,2.48,3,Si
8687-BAFGU,No,Masculino,0,No,No,1,Si,No,Fibra optica,No,No,No,Si,No,No,Mes a mes,No,Cheque electronico,74.0,74.0,0,2.466666666666667,3,No
8690-UPCZI,No,Masculino,0,Si,Si,29,Si,Si,DSL,Si,No,No,Si,Si,No,Un ano,No,Transferencia bancaria automatica,69.05,1958.45,0,2.3016666666666667,6,No
8690-ZVLCL,No,Femenino,0,Si,Si,68,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos anos,No,Tarjeta de credito automatica,88.0,6161.9,0,2.933333333333333,9,No
8695-ARGXZ,No,Masculino,1,Si,No,34,Si,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,75.55,2425.4,0,2.518333333333333,3,Si
8695-WDYEA,No,Masculino,0,No,No,1,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,No,Cheque enviado por correo,51.25,51.25,0,1.7083333333333333,3,No
8696-JKZNU,Si,Femenino,1,No,No,37,Si,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,76.25,2841.55,1,2.5416666666666665,3,Si
8699-ASUFO,Si,Masculino,1,Si,No,7,Si,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque enviado por correo,74.4,527.9,1,2.48,3,Si
8701-DGLVH,No,Masculino,0,No,No,51,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Cheque enviado por correo,20.45,1042.65,0,0.6816666666666666,1,No
8705-DWKTI,No,Masculino,0,No,No,52,Si,No,Fibra optica,No,No,Si,No,No,Si,Mes a mes,Si,Tarjeta de credito automatica,83.8,4331.4,0,2.7933333333333334,4,No
8705-WZCYL,No,Masculino,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque electronico,44.8,44.8,0,1.4933333333333332,2,No
8706-HRADD,No,Masculino,0,No,No,21,No,Sin servicio telefonico,DSL,Si,No,No,Si,Si,No,Mes a mes,Si,Cheque enviado por correo,43.55,1011.5,0,1.4516666666666667,4,No
8707-HOEDG,No,Femenino,0,Si,Si,70,Si,Si,Fibra optica,No,Si,Si,Si,Si,Si,Dos anos,Si,Cheque electronico,110.2,7689.8,0,3.6733333333333333,8,No
8707-RMEZH,No,Femenino,1,Si,No,69,Si,No,Fibra optica,Si,Si,No,No,No,Si,Un ano,No,Tarjeta de credito automatica,87.3,6055.55,0,2.9099999999999997,5,Si
8708-XPXHZ,Si,Femenino,0,Si,Si,42,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electronico,94.2,4186.3,1,3.14,5,No
8709-KRDVL,No,Femenino,0,No,No,33,Si,Si,Fibra optica,No,Si,No,No,Si,Si,Mes a mes,Si,Cheque electronico,100.0,3320.6,0,3.3333333333333335,6,No
8710-YGLWG,No,Masculino,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque enviado por correo,44.9,44.9,0,1.4966666666666666,2,No
8711-LOBKY,No,Masculino,0,Si,Si,59,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Cheque enviado por correo,19.85,1188.25,0,0.6616666666666667,1,No
8713-IGZSO,No,Masculino,0,No,No,2,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,24.85,62.0,0,0.8283333333333334,2,No
8714-CTZJW,No,Femenino,0,No,No,4,Si,No,Fibra optica,No,No,Si,No,No,Si,Mes a mes,Si,Tarjeta de credito automatica,82.85,319.6,0,2.7616666666666663,4,No
8714-EUHJO,Si,Femenino,0,Si,Si,31,Si,Si,Fibra optica,No,Si,No,No,No,Si,Mes a mes,Si,Cheque electronico,91.15,2995.45,1,3.0383333333333336,5,No
8715-KKTFG,No,Femenino,0,Si,No,61,Si,Si,Fibra optica,No,No,Si,Si,Si,Si,Un ano,Si,Transferencia bancaria automatica,103.3,6518.35,0,3.4433333333333334,7,No
8717-VCTXJ,No,Masculino,0,No,No,42,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,Si,Cheque enviado por correo,19.55,839.4,0,0.6516666666666667,1,No
8718-PTMEZ,Si,Femenino,0,No,No,13,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,Si,Cheque electronico,31.05,347.25,1,1.035,2,No
8720-RQSBJ,No,Masculino,1,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque electronico,44.0,44.0,0,1.4666666666666666,2,Si
8722-NGNBH,Si,Masculino,0,No,No,5,No,Sin servicio telefonico,DSL,Si,No,Si,Si,No,No,Mes a mes,No,Cheque enviado por correo,40.0,223.45,1,1.3333333333333333,4,No
8722-PRFDV,No,Femenino,0,Si,Si,71,Si,No,DSL,Si,No,Si,No,Si,Si,Dos anos,No,Tarjeta de credito automatica,77.55,5574.35,0,2.585,6,No
8725-JEDFD,No,Masculino,0,No,No,27,Si,No,Fibra optica,No,No,No,No,No,No,Mes a mes,Si,Cheque enviado por correo,69.05,1793.25,0,2.3016666666666667,2,No
8727-JQFHV,No,Masculino,0,Si,Si,57,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Cheque enviado por correo,20.75,1123.15,0,0.6916666666666667,1,No
8727-XDPUD,No,Masculino,0,No,No,37,No,Sin servicio telefonico,DSL,No,No,No,No,Si,No,Dos anos,No,Tarjeta de credito automatica,35.8,1316.9,0,1.1933333333333331,2,No
8728-SKJLR,No,Masculino,0,No,No,41,Si,No,Fibra optica,No,No,No,Si,No,No,Mes a mes,Si,Cheque electronico,74.25,3089.1,0,2.475,3,No
8731-WBBMB,No,Femenino,0,Si,No,26,Si,No,DSL,No,Si,Si,Si,Si,Si,Mes a mes,No,Transferencia bancaria automatica,81.9,2078.55,0,2.73,7,No
8734-DKSTZ,No,Femenino,0,Si,Si,10,Si,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,No,Cheque electronico,85.95,858.6,0,2.865,4,No
8734-FNWVH,No,Masculino,0,Si,Si,31,Si,Si,DSL,No,No,No,No,No,Si,Mes a mes,No,Transferencia bancaria automatica,59.7,1825.5,0,1.99,4,No
8735-DCXNF,No,Masculino,0,Si,No,10,Si,No,DSL,Si,No,No,Si,No,No,Mes a mes,Si,Tarjeta de credito automatica,54.95,568.85,0,1.8316666666666668,4,No
8735-IJJEG,No,Masculino,0,Si,No,14,Si,No,DSL,No,No,Si,No,No,No,Mes a mes,No,Tarjeta de credito automatica,50.2,668.85,0,1.6733333333333333,3,No
8735-NBLWT,No,Masculino,0,No,Si,9,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,20.4,184.1,0,0.6799999999999999,1,No
8735-SDUFN,No,Femenino,1,Si,No,72,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Transferencia bancaria automatica,24.3,1778.7,0,0.81,2,Si
8738-JOKAR,No,Femenino,0,No,No,42,Si,No,DSL,Si,Si,No,Si,No,Si,Un ano,Si,Cheque enviado por correo,67.7,2882.25,0,2.256666666666667,6,No
8739-QOTTN,No,Femenino,0,Si,No,2,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,20.35,41.85,0,0.6783333333333333,1,No
8739-WWKDU,Si,Masculino,1,No,No,25,Si,Si,Fibra optica,No,Si,No,No,Si,No,Mes a mes,Si,Cheque electronico,89.5,2196.15,1,2.9833333333333334,5,Si
8739-XNIKG,No,Femenino,0,No,No,5,Si,Si,Fibra optica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electronico,84.0,424.75,0,2.8,4,No
8740-CRYFY,Si,Masculino,0,No,No,1,Si,No,Fibra optica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electronico,78.95,78.95,1,2.631666666666667,3,No
8740-XLHDR,Si,Masculino,0,No,No,5,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,No,No,Mes a mes,Si,Cheque enviado por correo,43.25,219.0,1,1.4416666666666667,5,No
8741-LQOBK,No,Femenino,0,Si,Si,46,No,Sin servicio telefonico,DSL,Si,Si,No,No,No,No,Mes a mes,No,Transferencia bancaria automatica,35.05,1620.25,0,1.1683333333333332,3,No
8745-PVESG,No,Femenino,0,No,No,57,No,Sin servicio telefonico,DSL,Si,No,Si,Si,No,No,Un ano,Si,Tarjeta de credito automatica,41.1,2258.25,0,1.37,4,No
8746-BFOAJ,No,Masculino,1,No,No,21,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Transferencia bancaria automatica,20.5,429.55,0,0.6833333333333333,1,Si
8746-OQQRW,No,Masculino,0,No,No,4,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,25.25,101.9,0,0.8416666666666667,2,No
8747-UDCOI,No,Femenino,0,Si,No,65,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Transferencia bancaria automatica,19.35,1319.95,0,0.645,1,No
8748-HFWBO,No,Masculino,0,Si,Si,19,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Cheque enviado por correo,19.9,357.7,0,0.6633333333333333,1,No
8749-CLJXC,No,Masculino,0,No,No,1,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Cheque enviado por correo,20.05,20.05,0,0.6683333333333333,1,No
8749-JMNKX,Si,Masculino,1,Si,No,51,Si,Si,Fibra optica,Si,No,Si,No,Si,No,Mes a mes,Si,Transferencia bancaria automatica,93.8,4750.95,1,3.1266666666666665,6,Si
8749-TZYEC,No,Masculino,0,Si,No,72,Si,Si,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Tarjeta de credito automatica,24.8,1874.3,0,0.8266666666666667,2,No
8750-QWZAJ,No,Femenino,0,Si,Si,70,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos anos,No,Transferencia bancaria automatica,19.8,1378.75,0,0.66,1,No
8751-EDEKA,No,Femenino,0,Si,No,28,Si,No,Fibra optica,No,Si,Si,No,No,Si,Mes a mes,No,Tarjeta de credito automatica,89.9,2433.5,0,2.996666666666667,5,No
8752-GHJFU,No,Masculino,1,Si,No,71,Si,Si,Fibra optica,Si,Si,Si,Si,No,No,Un ano,Si,Cheque electronico,92.0,6585.2,0,3.066666666666667,7,Si
8752-IMQOS,No,Masculino,0,Si,Si,5,Si,No,Sin servicio,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un ano,No,Cheque enviado por correo,20.1,85.1,0,0.67,1,No
